input_doc	distance	class	class_match	keyword_match	ref_match
epidemiology	0.4028942088711456	animal behavior and cognition	0	0	0
epidemiology	0.4032281018521946	molecular biology	0	0	0
epidemiology	0.40352495202501615	evolutionary biology	0	0	0
epidemiology	0.4040831520818534	ecology	0	0	0
epidemiology	0.4041696553008016	ecology	0	0	0
epidemiology	0.40430955190145934	ecology	0	0	0
epidemiology	0.4044047722686167	epidemiology	1	0	0
epidemiology	0.4046818468654645	bioengineering	0	0	0
epidemiology	0.4050614837336032	microbiology	0	0	0
epidemiology	0.40507215480713576	ecology	0	0	0
epidemiology	0.40521567895670507	ecology	0	0	0
epidemiology	0.40583540814809715	evolutionary biology	0	0	0
epidemiology	0.40615690737578114	animal behavior and cognition	0	0	0
epidemiology	0.4072764421879277	ecology	0	0	0
epidemiology	0.4073214495164834	genetics	0	0	0
epidemiology	0.40748706954387703	pathology	0	0	0
epidemiology	0.4075382810925027	ecology	0	1	0
epidemiology	0.40763012778807206	evolutionary biology	0	0	0
epidemiology	0.4080974900329274	ecology	0	0	0
epidemiology	0.4083798108072819	ecology	0	0	0
epidemiology	0.40888786619699924	ecology	0	0	0
epidemiology	0.40890179253831205	ecology	0	0	0
epidemiology	0.4089180703319748	evolutionary biology	0	0	0
epidemiology	0.4091248465698034	ecology	0	0	0
epidemiology	0.40938697037707383	ecology	0	0	0
epidemiology	0.4094228403324657	evolutionary biology	0	0	0
epidemiology	0.4097454259147869	ecology	0	0	0
epidemiology	0.41005985262559097	plant biology	0	0	0
epidemiology	0.41071135630559064	genetics	0	0	0
epidemiology	0.41083227079569873	ecology	0	0	0
epidemiology	0.4109531280750619	ecology	0	0	0
epidemiology	0.41122200252157703	ecology	0	0	0
epidemiology	0.4113462510805943	ecology	0	0	0
epidemiology	0.4115632065150522	scientific communication and education	0	0	0
epidemiology	0.41203453095563014	ecology	0	0	0
epidemiology	0.412150340492517	biophysics	0	0	0
